user_id,position_id,company_raw,company_linkedin_url,company_cleaned,region,country,state,metro_area,startdate,enddate,jobtitle_raw,mapped_role,job_category,seniority,salary,rn,rcid,company_name,ultimate_parent_rcid,ultimate_parent_company_name,jobtitle_norm,soc_candidates,match_type,match_score,soc_code_top1
315850915,8610888100714083941,"Weltman, Weinberg & Reis Co., LPA",linkedin.com/company/weltman-weinberg-&-reis,weltman weinberg reis co lpa,Northern America,United States,Ohio,cleveland metropolitan area,2006-07-01,2014-05-01,Employee Relations Supervisor,human resources coordinator,Admin,2,43955.190883627,2,1214022,"Weltman, Weinberg & Reis Co. LPA",1214022,"Weltman, Weinberg & Reis Co. LPA",employee relations supervisor,['13-1075.00'],fuzzy,100.0,13-1075.00
315850915,6872058688972837085,"Weltman, Weinberg & Reis Co., LPA",linkedin.com/company/weltman-weinberg-&-reis,weltman weinberg reis co lpa,Northern America,United States,Ohio,cleveland metropolitan area,2014-05-01,2017-03-01,HR Business Partner Manager,hr business,Admin,2,73472.92922729,3,1214022,"Weltman, Weinberg & Reis Co. LPA",1214022,"Weltman, Weinberg & Reis Co. LPA",hr business partner manager,"['11-1021.00', '11-3011.00', '11-3031.01', '13-1011.00', '43-1011.00', '43-4041.01', '43-4041.02']",fuzzy,100.0,11-1021.00
315850915,-700756604564972186,Dealer Tire,linkedin.com/company/dealer-tire,dealer tire,Northern America,United States,Ohio,cleveland metropolitan area,2017-03-01,2021-04-01,Sr. Employee Relations Specialist,human resources coordinator,Admin,4,57582.925261422,4,874245,Dealer Tire LLC,874245,Dealer Tire LLC,employee relations specialist,"['13-1075.00', '13-1199.00']",exact,100.0,13-1075.00
315850915,-7664019518876917115,Dealer Tire,linkedin.com/company/dealer-tire,dealer tire,Northern America,United States,Ohio,cleveland metropolitan area,2021-04-01,,Senior Human Resources Business Partner,human resources business,Admin,5,101851.690013148,5,874245,Dealer Tire LLC,874245,Dealer Tire LLC,human resources business partner,"['11-3121.00', '43-3051.00', '43-4071.00', '43-4161.00']",fuzzy,100.0,11-3121.00
843948105,799846607671450311,BAX Global,linkedin.com/company/bax-global,bax global,South-Eastern Asia,Malaysia,Penang,malaysia nonmetropolitan area,1994-01-01,2006-01-01,Air Export Executive,shipping,Operations,2,18872.093598155,1,508211,"BAX Global, Inc.",161894,Government of Germany,air export executive,['43-6011.00'],fuzzy,100.0,43-6011.00
843948105,1359856901874166179,DB Schenker,linkedin.com/company/dbschenker,db schenker,Northern America,United States,North Carolina,charlotte metropolitan area,2006-01-01,2008-01-01,Ocean Specialist,logistics coordinator,Operations,1,48597.860189178,2,857703,DB Schenker GmbH,161894,Government of Germany,ocean specialist,['43-5011.01'],fuzzy,100.0,43-5011.01
843948105,123237632336705501,DHL Global Forwarding,linkedin.com/company/dhl-global-forwarding,dhl global forwarding,Northern America,United States,North Carolina,charlotte metropolitan area,2008-01-01,2014-01-01,Air Export Specialist & Key Account,supply chain coordinator,Operations,1,40168.724604691,3,7490700,DHL Global Forwarding Management GmbH,315685,Deutsche Post AG,air export specialist key account,"['11-2011.00', '41-3011.00', '41-3021.00', '41-3031.01', '41-4012.00']",fuzzy,100.0,11-2011.00
843948105,-1850573916328878728,ECU Worldwide,linkedin.com/company/ecu-worldwide,ecu worldwide,South-Eastern Asia,Malaysia,Penang,malaysia nonmetropolitan area,2014-01-01,2019-01-01,Business Development Manager,business development,Sales,2,20608.542955371,4,22173246,ECU Worldwide (Belgium) NV,250570,Allcargo Logistics Ltd.,business development manager,"['11-2021.00', '11-2022.00', '11-9199.10', '11-9199.11', '41-1012.00']",exact,100.0,11-2021.00
843948105,-4096235890341081049,Kuehne+Nagel,linkedin.com/company/kuehne-nagel,kuehne nagel,Pacific Islands,Australia,Victoria,melbourne metropolitan area,2019-01-01,2021-01-01,Inside Business Development/Account Manager(Trial Project has been completed),contracts administrator,Engineer,4,64596.025726342,5,14896444,"Kuehne + Nagel, Inc.",120116,Kühne + Nagel International AG,inside business development account manager,['41-4011.00'],fuzzy,100.0,41-4011.00
843948105,-4545486458606213184,FedEx Trade Networks Transport and Brokerage,linkedin.com/company/fedex-trade-networks-transport-and-brokerage,fedex trade networks transport and brokerage,Northern America,United States,Texas,dallas metropolitan area,2021-04-01,,Pricing Consultant,pricing,Operations,2,82954.655298625,6,17343921,FedEx Trade Networks Transport & Brokerage (South Africa),806872,FedEx Corp.,pricing consultant,"['13-1111.00', '13-1199.00', '13-1199.02', '15-1143.01', '15-1199.00', '15-2021.00', '19-3032.00', '41-2031.00']",fuzzy,100.0,13-1111.00
844903144,1711221542168937386,Tenacore,linkedin.com/company/tenacore,tenacore,Northern America,United States,California,anaheim metropolitan area,2010-05-01,2010-08-01,Engineering Intern,mechanical engineering,Engineer,1,46300.949702265,1,717457,"Tenacore Holdings, Inc.",717457,"Tenacore Holdings, Inc.",engineering,"['17-3012.02', '17-3022.00', '17-3023.03', '17-3025.00', '17-3029.00', '17-3029.02', '17-3031.01']",exact,100.0,17-3012.02
844903144,4918069602310157467,Sempra Energy,linkedin.com/company/sempra,sempra energy,Northern America,United States,California,long beach metropolitan area,2010-09-01,2011-05-01,Engineering Intern,engineering,Engineer,1,59422.714714998,2,872339,Sempra (872339),872339,Sempra (872339),engineering,"['17-3012.02', '17-3022.00', '17-3023.03', '17-3025.00', '17-3029.00', '17-3029.02', '17-3031.01']",exact,100.0,17-3012.02
844903144,162074650324419441,Abbott Laboratories,linkedin.com/company/abbott-,abbott laboratories,Northern America,United States,Illinois,chicago metropolitan area,2011-05-01,2011-08-01,Engineering Supply Chain Intern,industrial engineer,Engineer,1,58102.264704166,3,22141982,Abbott Laboratories (22141982),22141982,Abbott Laboratories (22141982),engineering supply chain,"['17-3012.02', '17-3022.00', '17-3023.03', '17-3025.00', '17-3029.00', '17-3029.02', '17-3031.01']",fuzzy,100.0,17-3012.02
844903144,8919238361509672054,Ernst & Young,linkedin.com/company/ernstandyoung,ernst young,Northern America,United States,New York,new york city metropolitan area,2012-07-01,2016-03-01,Technology Advisory - Financial Services,data analytics,Engineer,5,117908.299725219,4,1301557,Ernst & Young Global Ltd.,1301557,Ernst & Young Global Ltd.,technology advisory financial services,['17-3029.07'],fuzzy,100.0,17-3029.07
844903144,-811298019374218183,Spotify,linkedin.com/company/spotify,spotify,Northern America,United States,New York,new york city metropolitan area,2016-03-01,2018-08-01,"Data Governance Manager, Data Privacy, Compliance, GDPR",business process analyst,Engineer,4,90594.29500283,5,22149315,Spotify Technology SA,22149315,Spotify Technology SA,data governance manager data privacy compliance gdpr,"['11-9199.02', '13-1041.01', '13-2011.02', '13-2061.00', '45-2011.00', '47-4011.00', '51-9061.00']",fuzzy,100.0,11-9199.02
844903144,-6315204538830520426,Spotify,linkedin.com/company/spotify,spotify,Northern Europe,Sweden,Vaestra Goetaland,goteborg metropolitan area,2018-08-01,2020-03-01,"Internal Audit Manager, Enterprise Risk, Market Regulatory Compliance",business process analyst,Engineer,4,70644.490554704,6,22149315,Spotify Technology SA,22149315,Spotify Technology SA,internal audit manager enterprise risk market regulatory compliance,['13-2011.02'],fuzzy,100.0,13-2011.02
844903144,-8191357407737581261,Spotify,linkedin.com/company/spotify,spotify,Northern Europe,Sweden,Vaestra Goetaland,goteborg metropolitan area,2020-03-01,2021-03-01,"Senior Manager Internal Audit, Enterprise Risk, Market Regulatory Compliance, Global Affairs",business process analyst,Engineer,4,74554.338274116,7,22149315,Spotify Technology SA,22149315,Spotify Technology SA,manager internal audit enterprise risk market regulatory compliance global affairs,['13-2011.02'],fuzzy,100.0,13-2011.02
844903144,5918523232042500299,Spotify,linkedin.com/company/spotify,spotify,Northern Europe,Sweden,Vaestra Goetaland,goteborg metropolitan area,2021-03-01,,"Associate Director, Data Governance",data architect,Engineer,6,68566.911688964,8,22149315,Spotify Technology SA,22149315,Spotify Technology SA,director data governance,"['11-9199.11', '15-1199.12', '19-2041.02', '19-3091.02', '27-2012.01', '27-2012.02', '27-2012.03', '27-4014.00', '27-4032.00', '41-1012.00']",fuzzy,100.0,11-9199.11
845114051,2065365182786543704,AmerisourceBergen,linkedin.com/company/amerisourcebergen,amerisourcebergen,Northern America,United States,Texas,dallas metropolitan area,2010-05-01,2010-08-01,Finance Intern,financial analyst,Finance,1,30649.354104566,1,409874,"Cencora, Inc.",409874,"Cencora, Inc.",finance,"['13-2081.00', '43-3031.00', '43-9199.00']",exact,100.0,13-2081.00
845114051,6386056056120585382,The Freeman Company,linkedin.com/company/the-freeman-company,the freeman company,Northern America,United States,Texas,dallas metropolitan area,2011-05-01,2011-08-01,Financial Planning and Analysis Intern,financial planning analysis,Finance,1,51041.296994982,2,22167554,The Freeman Co LLC (Dallas),22260063,The Freeman Co.,financial planning and analysis,['13-2071.01'],fuzzy,100.0,13-2071.01
845114051,157123340503873859,Deloitte,linkedin.com/company/deloitte,deloitte,Northern America,United States,Texas,dallas metropolitan area,2012-07-01,2014-06-01,Business Technology Analyst,business data analyst,Engineer,2,73156.553963001,3,16848180,Deloitte Consulting GmbH,20937770,Deloitte LLP (New York),business technology analyst,"['13-1023.00', '13-1051.00', '13-2031.00', '13-2041.00', '13-2051.00', '13-2052.00']",fuzzy,100.0,13-1023.00
845114051,-6328434859619898703,Deloitte,linkedin.com/company/deloitte,deloitte,Northern America,United States,Texas,dallas metropolitan area,2014-06-01,2014-12-01,Consultant,business analyst,Engineer,4,79531.994236423,4,16848180,Deloitte Consulting GmbH,20937770,Deloitte LLP (New York),consultant,"['13-1111.00', '13-1199.00', '13-1199.02', '15-1143.01', '15-1199.00', '15-2021.00', '19-3032.00', '41-2031.00']",exact,100.0,13-1111.00
845114051,-5209232147172405759,Caiman Energy,linkedin.com/company/blue-racer-midstream-holdings,caiman energy,Northern America,United States,Texas,dallas metropolitan area,2014-12-01,2015-11-01,Commercial Analyst,financial planning analyst,Finance,2,65006.762570686,5,92778627,Caiman Energy LLC,22142812,"The Williams Cos., Inc.",commercial analyst,"['13-1023.00', '13-1051.00', '13-2031.00', '13-2041.00', '13-2051.00', '13-2052.00']",fuzzy,100.0,13-1023.00
845114051,102041233400851557,Caiman Energy,linkedin.com/company/blue-racer-midstream-holdings,caiman energy,Northern America,United States,Texas,dallas metropolitan area,2015-12-01,2017-01-01,Operations Analyst,business operations analyst,Operations,2,59702.634024878,6,92778627,Caiman Energy LLC,22142812,"The Williams Cos., Inc.",operations analyst,"['13-1111.00', '15-1152.00', '15-2031.00', '17-3029.07']",exact,100.0,13-1111.00
845114051,6066477308267049711,Caiman Energy,linkedin.com/company/blue-racer-midstream-holdings,caiman energy,Northern America,United States,Texas,dallas metropolitan area,2017-02-01,2018-12-01,Finance and Business Development Analyst,financial planning analyst,Finance,3,72599.115769735,7,92778627,Caiman Energy LLC,22142812,"The Williams Cos., Inc.",finance and business development analyst,"['13-1023.00', '13-1051.00', '13-2031.00', '13-2041.00', '13-2051.00', '13-2052.00']",fuzzy,100.0,13-1023.00
845114051,8383224551773487131,Caiman Energy,linkedin.com/company/blue-racer-midstream-holdings,caiman energy,Northern America,United States,Texas,dallas metropolitan area,2019-01-01,2021-04-01,Finance Associate,financial analyst,Finance,2,68357.296537253,8,92778627,Caiman Energy LLC,22142812,"The Williams Cos., Inc.",finance,"['13-2081.00', '43-3031.00', '43-9199.00']",exact,100.0,13-2081.00
637085481,-4537026351447142282,ATECNA,linkedin.com/company/atecna,atecna,Western Europe,France,Hauts-de-France,lille metropolitan area,2015-09-01,2016-12-01,Magento Developer,frontend developer,Engineer,2,35838.781655119,1,477907,Atecna SAS,477907,Atecna SAS,magento developer,"['11-9021.00', '11-9141.00', '15-1132.00', '15-1133.00', '51-4062.00', '51-9151.00']",fuzzy,100.0,11-9021.00
637085481,-1499199432757653896,ARC DIGITAL LTD,linkedin.com/company/arc-digital-ltd,arc digital ltd,Western Europe,France,Hauts-de-France,lille metropolitan area,2018-09-01,2019-12-01,Magento Web Developer,frontend developer,Engineer,2,34356.163175955,2,8932644,ARC DIGITAL LTD,8932644,ARC DIGITAL LTD,magento web developer,"['11-9021.00', '11-9141.00', '15-1132.00', '15-1133.00', '51-4062.00', '51-9151.00']",fuzzy,100.0,11-9021.00
51960251,7468566826074555375,Intercontinental Exchange,linkedin.com/company/icemarkets,intercontinental exchange,Northern America,United States,Georgia,atlanta metropolitan area,2017-01-01,2017-11-01,Sr. Incident Response Engineer,information security engineer,Engineer,3,88121.121139619,4,303910,"Intercontinental Exchange, Inc.",303910,"Intercontinental Exchange, Inc.",incident response engineer,"['11-9041.00', '17-2021.00', '17-2031.00', '17-2041.00', '17-2051.00', '17-2051.01', '17-2061.00', '17-2071.00', '17-2072.00', '17-2111.02', '17-2112.00', '17-2112.01', '17-2141.00', '17-2141.01', '17-2141.02', '17-2151.00', '17-2161.00', '17-2171.00', '17-2199.00', '17-2199.05', '17-2199.06', '17-2199.10', '17-2199.11', '17-3012.02', '17-3022.00', '17-3023.03', '27-4012.00', '49-9071.00', '53-4012.00', '53-4013.00', '53-4021.00', '53-5031.00']",fuzzy,100.0,11-9041.00
51960251,-7232047783228590842,SunTrust,linkedin.com/company/suntrustnowtruist,suntrust,Northern America,United States,Georgia,atlanta metropolitan area,2018-04-01,2018-10-01,GVP | Head of Digital Forensics & Incident Response,cyber security analyst,Engineer,5,129941.117285741,5,1328426,"SunTrust Bank (Atlanta, Georgia)",21041371,Truist Financial Corp.,gvp of digital forensics incident response,['11-9111.00'],fuzzy,100.0,11-9111.00
51960251,-4262606433539270676,SunTrust,linkedin.com/company/suntrustnowtruist,suntrust,Northern America,United States,Georgia,atlanta metropolitan area,2018-10-01,2019-10-01,GVP | Head of Cyber Tactical Operations,information security engineer,Engineer,6,172880.844203684,6,1328426,"SunTrust Bank (Atlanta, Georgia)",21041371,Truist Financial Corp.,gvp of cyber tactical operations,['11-9111.00'],fuzzy,100.0,11-9111.00
51960251,3547742391331542989,Lydell Security LLC,linkedin.com/company/lydell-security-llc,lydell security llc,Northern America,United States,Georgia,atlanta metropolitan area,2019-10-01,,Chief Executive Officer,directors,Operations,7,336308.667512093,7,14997207,Lydell Security,14997207,Lydell Security,executive officer,['11-1011.00'],exact,100.0,11-1011.00
52247986,7046532865861495230,Firestone Airide,linkedin.com/company/firestoneairide,firestone airide,Northern America,United States,Indiana,indianapolis metropolitan area,1995-05-01,2002-09-01,"Senior Product Engineer, Air Spring Development",technical sales,Sales,5,103494.265241039,1,17255415,Firestone Industrial Products Company,17255415,Firestone Industrial Products Company,product engineer air spring development,"['11-3011.00', '11-3131.00', '11-9121.00', '11-9121.01', '11-9199.10', '13-1131.00', '13-1151.00', '19-2031.00', '19-2041.03', '51-8091.00']",fuzzy,100.0,11-3011.00
52247986,-8693632102279917691,Firestone Airide,linkedin.com/company/firestoneairide,firestone airide,Northern America,United States,Indiana,indianapolis metropolitan area,2002-09-01,2007-02-01,"Senior Sales Engineer, Original Equipment Air Spring Sales",sales engineering,Sales,4,68319.27362185,2,17255415,Firestone Industrial Products Company,17255415,Firestone Industrial Products Company,sales engineer original equipment air spring sales,"['11-9041.00', '17-2021.00', '17-2031.00', '17-2041.00', '17-2051.00', '17-2051.01', '17-2061.00', '17-2071.00', '17-2072.00', '17-2111.02', '17-2112.00', '17-2112.01', '17-2141.00', '17-2141.01', '17-2141.02', '17-2151.00', '17-2161.00', '17-2171.00', '17-2199.00', '17-2199.05', '17-2199.06', '17-2199.10', '17-2199.11', '17-3012.02', '17-3022.00', '17-3023.03', '27-4012.00', '49-9071.00', '53-4012.00', '53-4013.00', '53-4021.00', '53-5031.00']",fuzzy,100.0,11-9041.00
52247986,489225417622609293,Firestone Airide,linkedin.com/company/firestoneairide,firestone airide,Northern America,United States,Indiana,indianapolis metropolitan area,2007-02-01,2008-06-01,Special Assignments,commodity,Operations,5,62734.357677137,3,17255415,Firestone Industrial Products Company,17255415,Firestone Industrial Products Company,special assignments,,,,
52247986,-6073231891949944660,Firestone Industrial Products,linkedin.com/company/firestoneairide,firestone industrial products,Northern America,United States,Indiana,indianapolis metropolitan area,2008-06-01,2009-05-01,Business Development Manager,market development,Sales,3,70521.981249362,4,17255415,Firestone Industrial Products Company,17255415,Firestone Industrial Products Company,business development manager,"['11-2021.00', '11-2022.00', '11-9199.10', '11-9199.11', '41-1012.00']",exact,100.0,11-2021.00
52247986,-4112137825547851645,Firestone Airide,linkedin.com/company/firestoneairide,firestone airide,Northern America,United States,Indiana,indianapolis metropolitan area,2009-05-01,2010-05-01,"Commercial Vehicle Original Equipment Sales Director, North America",technical sales representative,Sales,4,83414.880317534,5,17255415,Firestone Industrial Products Company,17255415,Firestone Industrial Products Company,commercial vehicle original equipment sales director north america,"['11-2021.00', '11-2022.00', '27-2012.02']",fuzzy,100.0,11-2021.00
52247986,6341880423809336036,Firestone Airide,linkedin.com/company/firestoneairide,firestone airide,Northern America,United States,Indiana,indianapolis metropolitan area,2010-03-01,2013-08-01,Division Marketing Manager,marketing product,Sales,3,75379.859851304,6,17255415,Firestone Industrial Products Company,17255415,Firestone Industrial Products Company,division marketing manager,"['11-2022.00', '11-9039.00', '11-9199.00']",fuzzy,100.0,11-2022.00
52247986,3559074785466645960,Firestone Airide,linkedin.com/company/firestoneairide,firestone airide,Northern America,United States,Indiana,indianapolis metropolitan area,2013-08-01,2016-07-01,Global Business Manager - Automotive OEM (Sales Director / GM),strategic accounts,Sales,6,107422.966741461,7,17255415,Firestone Industrial Products Company,17255415,Firestone Industrial Products Company,global business manager automotive oem,"['11-1021.00', '11-3011.00', '11-3031.01', '13-1011.00', '43-1011.00', '43-4041.01', '43-4041.02']",fuzzy,100.0,11-1021.00
52247986,8204353991307113974,Firestone Airide,linkedin.com/company/firestoneairide,firestone airide,Northern America,United States,Tennessee,nashville metropolitan area,2016-08-01,2020-07-01,Executive Director Marketing,marketing product,Sales,5,133948.803072244,8,17255415,Firestone Industrial Products Company,17255415,Firestone Industrial Products Company,executive director marketing,"['11-9199.11', '15-1199.12', '19-2041.02', '19-3091.02', '27-2012.01', '27-2012.02', '27-2012.03', '27-4014.00', '27-4032.00', '41-1012.00']",fuzzy,100.0,11-9199.11
52247986,-8863777493534453987,Carrier Fire & Security,linkedin.com/company/carrier-fire-security,carrier fire security,Northern America,United States,Florida,west palm beach metropolitan area,2021-01-01,2022-03-01,Business Development Executive,strategic,Sales,2,75813.914585311,9,290838,Carrier Fire & Security Corp.,21042065,Carrier Global Corp.,business development executive,"['11-1011.00', '11-2022.00']",exact,100.0,11-1011.00
52247986,-7278566747104620463,Garrett - Advancing Motion,linkedin.com/company/garrettmotion,garrett advancing motion,Northern America,United States,Indiana,indianapolis metropolitan area,2022-03-01,2023-03-01,Global Account Director,strategic accounts,Sales,5,161676.450381878,10,22253022,"Garrett Motion, Inc.",22253022,"Garrett Motion, Inc.",global account director,['11-2011.00'],fuzzy,100.0,11-2011.00
52277342,4351634547843747821,CASALE SAN NICOLA S.R.L.,linkedin.com/company/casale-san-nicola-s.r.l.,casale san nicola s r l,Southern Europe,Italy,Apulia,bari metropolitan area,2012-03-01,,Diploma alberghiero,receptionist,Sales,1,33189.422336967,1,2614089,Casale San Nicola (2614089),2614089,Casale San Nicola (2614089),diploma alberghiero,,,,
52324144,-9103721025278593620,Azienda sanitaria locale Lanciano Vasto Chieti,linkedin.com/company/asl2abruzzo,azienda sanitaria locale lanciano vasto chieti,Southern Europe,Italy,Abruzzo,italy nonmetropolitan area,2012-07-01,,Dirigente Medico di Radiogiagnostica e Radiologia Interventistica,physician,Scientist,5,86999.094147977,1,2120681,ASL Lanciano Vasto Chieti,2120681,ASL Lanciano Vasto Chieti,dirigente medico di radiogiagnostica e radiologia interventistica,,,,
287894073,-7885225071956540821,BULK WAY HAULIERS,linkedin.com/company/bulk-way-hauliers,bulk way hauliers,Sub-Saharan Africa,South Africa,Gauteng,city of johannesburg metropolitan area,2019-11-01,,heavy duty truck driver,truck driver,Operations,2,20846.224751972,1,9940355,Bulk Way Hauliers,9940355,Bulk Way Hauliers,heavy duty truck driver,"['43-5021.00', '45-2099.00', '45-4029.00', '53-3011.00', '53-3022.00', '53-3031.00', '53-3032.00', '53-3033.00', '53-3041.00', '53-7062.00', '53-7081.00']",fuzzy,100.0,43-5021.00
287949241,-7307151565644828487,PINETTE P.E.I.,linkedin.com/company/pinette-emidecau-industries,pinette p e i,Western Europe,France,Bourgogne-Franche-Comte,dijon metropolitan area,1995-09-01,,EXPORT SALES MANAGER,export,Sales,2,74126.644612815,1,432479,Pinette Emidecau Industries SAS,432479,Pinette Emidecau Industries SAS,export sales manager,"['11-2022.00', '13-1199.03']",fuzzy,100.0,11-2022.00
288310340,3796198649623055071,Oldham Council,linkedin.com/company/oldhamcouncil,oldham council,Northern Europe,United Kingdom,England,manchester metropolitan area,1999-09-01,2000-07-01,Resourcing Officer,resourcing,Admin,2,36561.849293976,1,1093050,Oldham Metropolitan Borough Council (1093050),22232620,Metropolitan Borough of Oldham,resourcing officer,"['21-1029.00', '21-1092.00', '33-3021.05', '33-3051.01']",fuzzy,100.0,21-1029.00
288310340,-3431951092538822661,The Pennine Acute Hospitals NHS Trust,linkedin.com/company/pennine-acute-hospitals-nhs-trust,the pennine acute hospitals nhs trust,Northern Europe,United Kingdom,England,manchester metropolitan area,2000-07-01,2019-07-01,HR Business Partner,hr business,Admin,2,36156.303512747,2,515106,The Pennine Acute Hospitals NHS Trust,22154550,Government of United Kingdom,hr business partner,"['13-1071.00', '43-3051.00', '43-4071.00', '43-4161.00']",fuzzy,100.0,13-1071.00
288310340,8056402413254590032,KLAS HR LTD,linkedin.com/company/klas-hr-ltd,klas hr ltd,Northern Europe,United Kingdom,England,manchester metropolitan area,2019-09-01,,HR Specialist,hr,Admin,1,33485.628245916,3,14360500,Klas Hr,14360500,Klas Hr,hr specialist,"['13-1071.00', '13-1151.00']",exact,100.0,13-1071.00
288310340,-973684174770931893,Investigations by Design,linkedin.com/company/investigations-by-design1,investigations by design,Northern Europe,United Kingdom,England,manchester metropolitan area,2022-11-01,,Lead Investigator (Part Time),case,Scientist,3,60391.638466529,4,24184492,Investigations By Design,24184492,Investigations By Design,investigator,"['11-9121.00', '13-2099.04', '19-1042.00', '33-2021.02', '33-3021.01', '33-3021.03', '33-3021.06', '33-9021.00', '43-4041.02', '43-4131.00']",exact,100.0,11-9121.00
288548657,500524356213735874,Helvetia Versicherungen Schweiz,linkedin.com/company/helvetia-versicherungen-schweiz,helvetia versicherungen schweiz,Western Europe,Switzerland,Neuchatel,bern metropolitan area,2006-01-01,,Conseiller ventes,seller,Sales,1,83055.4244449,1,20931434,Helvetia Holding AG,20931434,Helvetia Holding AG,conseiller ventes,,,,
289043088,-4787793178171152819,Kilroy Realty Corporation,linkedin.com/company/kilroy-realty-corporation,kilroy realty corporation,Northern America,United States,California,san diego metropolitan area,2022-02-01,,"Vice President, Leasing",leasing,Finance,5,215860.448301288,1,1347079,Kilroy Realty Corp.,1347079,Kilroy Realty Corp.,vice president leasing,['11-1011.00'],fuzzy,100.0,11-1011.00
684923825,8599567720685251042,"International Information Systems, LLC.",linkedin.com/company/international-information-systems-llc.,international information systems llc,Northern America,United States,Pennsylvania,pennsylvania nonmetropolitan area,2009-06-01,,SALES ENGINEER,sales engineer,Sales,2,116440.683021957,1,766886,International Information Systems Group LLC,483756,"Critical Environments Group, Inc.",sales engineer,"['41-4011.00', '41-9031.00']",exact,100.0,41-4011.00
685592554,6095483510266353094,Vallourec & Mannesmann Tubes,linkedin.com/company/vallourec,vallourec mannesmann tubes,Southern America,Brazil,Minas Gerais,belo horizonte metropolitan area,2000-01-01,2009-01-01,mecanico de manutenção,maintenance mechanic,Engineer,1,5844.997852013,1,705302,Vallourec SA,705302,Vallourec SA,mecanico de manutencao,,,,
370350277,6403952327304940591,Wyman-Gordon Company,linkedin.com/company/wyman-gordon,wyman gordon company,Northern America,United States,Massachusetts,providence metropolitan area,1987-01-01,1997-01-01,Senior Research Engineer,research development engineer,Scientist,3,42430.313727892,1,421067,Wyman Gordon Ltd.,383823,"Berkshire Hathaway, Inc.",research engineer,"['17-2031.00', '17-2131.00', '17-2141.01', '17-2171.00', '17-2199.01', '17-2199.07', '17-2199.08', '17-2199.11']",exact,100.0,17-2031.00
370350277,-9140959070301058384,Lucideon,linkedin.com/company/lucideongroup,lucideon,Northern America,United States,New York,albany metropolitan area,2013-01-01,2019-06-01,Metallurgical Engineer,chemical engineer,Engineer,2,78143.836884657,2,963396,Lucideon Ltd.,22239475,Lucideon Group Ltd.,metallurgical engineer,['17-2131.00'],exact,100.0,17-2131.00
370350277,-5660400369548066569,Johnson Controls,linkedin.com/company/johnson-controls,johnson controls,Northern America,United States,Rhode Island,providence metropolitan area,2019-06-01,,Metallurgical Engineer,chemical engineer,Engineer,2,93226.137446587,3,22242854,Johnson Controls International Plc,22242854,Johnson Controls International Plc,metallurgical engineer,['17-2131.00'],exact,100.0,17-2131.00
370839269,4327980259754455299,NAFA,linkedin.com/company/nafa,nafa,Southern Asia,India,Rajasthan,india nonmetropolitan area,2008-01-01,,Electrical,electrician,Engineer,3,7123.09674855,1,904077,"North American Fur Auctions, Inc.",904077,"North American Fur Auctions, Inc.",electrical,"['11-9021.00', '47-1011.00', '47-3013.00', '49-2094.00', '49-9098.00']",exact,100.0,11-9021.00
371173043,-3047966410352288898,Toys R Us,linkedin.com/company/toysrus1,toys r us,Northern Europe,United Kingdom,England,oxford metropolitan area,2012-01-01,2012-01-01,Seasonal Assistant,delivery driver,Operations,1,20735.189900704,1,1164094,"Toys ""R"" Us, Inc.",1164094,"Toys ""R"" Us, Inc.",seasonal,"['45-4011.00', '51-9198.00']",fuzzy,100.0,45-4011.00
744998383,-3772762570361821312,Sterling Commerce an IBM company,linkedin.com/company/sterling-commerce-an-at&t-company,sterling commerce an ibm company,Southern Asia,India,Karnataka,bengaluru metropolitan area,2006-09-01,2010-12-01,Consultant,application consultant,Engineer,4,10380.795080104,1,640559,"Sterling Commerce, Inc.",22142390,International Business Machines Corp.,consultant,"['13-1111.00', '13-1199.00', '13-1199.02', '15-1143.01', '15-1199.00', '15-2021.00', '19-3032.00', '41-2031.00']",exact,100.0,13-1111.00
744998383,-3325734624396201512,IBM,linkedin.com/company/ibm,ibm,Southern Asia,India,Karnataka,bengaluru metropolitan area,2011-01-01,2013-12-01,Senior Consultant,application architect,Engineer,4,9558.461881091,2,22142390,International Business Machines Corp.,22142390,International Business Machines Corp.,consultant,"['13-1111.00', '13-1199.00', '13-1199.02', '15-1143.01', '15-1199.00', '15-2021.00', '19-3032.00', '41-2031.00']",exact,100.0,13-1111.00
744998383,-3830510761912612369,Fastenal,linkedin.com/company/fastenal,fastenal,Southern Asia,India,Karnataka,bengaluru metropolitan area,2014-01-01,2016-02-01,Senior SI Developer,application architect,Engineer,4,10607.762432387,3,122881,Fastenal Co.,122881,Fastenal Co.,si developer,"['11-9021.00', '11-9141.00', '15-1132.00', '15-1133.00', '51-4062.00', '51-9151.00']",fuzzy,100.0,11-9021.00
744998383,-3133689663948140001,Infosys,linkedin.com/company/infosys,infosys,Southern Asia,India,Karnataka,bengaluru metropolitan area,2016-02-01,2017-10-01,Lead Consultant,application architect,Engineer,4,11164.718483044,4,809141,Infosys Ltd.,809141,Infosys Ltd.,consultant,"['13-1111.00', '13-1199.00', '13-1199.02', '15-1143.01', '15-1199.00', '15-2021.00', '19-3032.00', '41-2031.00']",exact,100.0,13-1111.00
744998383,-2843979739495220977,Momentive,linkedin.com/company/momentive,momentive,Southern Asia,India,Karnataka,bengaluru metropolitan area,2017-10-01,,Senior Architect,technology architect,Engineer,6,20577.718469854,5,22172496,"Momentive Performance Materials, Inc.",22150864,"MPM Holdings, Inc.",architect,"['15-1199.02', '17-1011.00']",exact,100.0,15-1199.02
