"user_id","position_id","company_raw","company_linkedin_url","company_cleaned","region","country","state","metro_area","startdate","enddate","jobtitle_raw","mapped_role","job_category","seniority","salary","rn","rcid","company_name","ultimate_parent_rcid","ultimate_parent_company_name"
608033720,-7751024973358053266,"Carnegie Mellon University","linkedin.com/company/carnegie-mellon-university","carnegie mellon university","Northern America","United States","Pennsylvania","pittsburgh metropolitan area","2021-05-01","2022-08-01","Research Assistant","research","Scientist",1,53796.985181404,5,22143844,"Carnegie Mellon University",22143844,"Carnegie Mellon University"
608033720,-7517412237339915548,"University of Washington","linkedin.com/company/university-of-washington","university of washington","Northern America","United States","Washington","seattle metropolitan area","2022-09-01",,"PHD Student","research scientist","Scientist",1,110129.249949663,6,272150,"University of Washington",272150,"University of Washington"
608775944,-1845632552005759452,"ASC for Construction and Engineering","linkedin.com/company/asc-construction-engineering","asc for construction and engineering","Northern Africa","Egypt","Cairo","cairo metropolitan area","2014-04-01",,"Civil Engineer","civil engineer","Engineer",2,11459.438922055,1,2108512,"Asc For Construction And Engineering",2108512,"Asc For Construction And Engineering"
608775944,5515305135371524086,"ASC","linkedin.com/company/asc","asc","Northern Africa","Egypt","Cairo","cairo metropolitan area","2014-04-01",,"Civil engineer","civil engineer","Engineer",2,11822.49013035,2,2108460,"Ascensus LLC /Private Group 1/",2108460,"Ascensus LLC /Private Group 1/"
608775944,-4091189441734839271,"ASC","linkedin.com/company/asc","asc","Northern Africa","Egypt","Cairo","cairo metropolitan area","2018-04-01",,"Project Manager","construction engineer","Engineer",3,12879.057661314,3,2108460,"Ascensus LLC /Private Group 1/",2108460,"Ascensus LLC /Private Group 1/"
243736551,-2540319596502568119,"Ottmann GmbH & Co. Südhausbau KG","linkedin.com/company/ottmann-gmbh-&-co.-s%C3%BCdhausbau-kg","ottmann gmbh co südhausbau kg","Western Europe","Germany","Bavaria","munich metropolitan area","2018-06-01","2019-10-01","Studentische Hilfskraft","student","Admin",1,34828.850673052,1,1114910,"Ottmann GmbH & Co. Südhausbau KG",1114910,"Ottmann GmbH & Co. Südhausbau KG"
243736551,-1292888937103923340,"Ottmann GmbH & Co. Südhausbau KG","linkedin.com/company/ottmann-gmbh-&-co.-s%C3%BCdhausbau-kg","ottmann gmbh co südhausbau kg","Western Europe","Germany","Bavaria","munich metropolitan area","2019-10-01","2021-02-01","Technischer Immobilienverwalter","technical officer","Engineer",4,68490.753813693,2,1114910,"Ottmann GmbH & Co. Südhausbau KG",1114910,"Ottmann GmbH & Co. Südhausbau KG"
243736551,210513006734137955,"Ottmann GmbH & Co. Südhausbau KG","linkedin.com/company/ottmann-gmbh-&-co.-s%C3%BCdhausbau-kg","ottmann gmbh co südhausbau kg","Western Europe","Germany","Bavaria","munich metropolitan area","2021-02-01",,"WEG Verwalter","property","Finance",1,80094.474099105,3,1114910,"Ottmann GmbH & Co. Südhausbau KG",1114910,"Ottmann GmbH & Co. Südhausbau KG"
243736551,-6779013707646406919,"Ottmann GmbH & Co. Südhausbau KG","linkedin.com/company/ottmann-gmbh-&-co.-s%C3%BCdhausbau-kg","ottmann gmbh co südhausbau kg","Western Europe","Germany","Bavaria","munich metropolitan area","2022-04-01",,"Immobilienverkauf und Objektbegutachtung","artist","Marketing",4,86808.015505003,4,1114910,"Ottmann GmbH & Co. Südhausbau KG",1114910,"Ottmann GmbH & Co. Südhausbau KG"
243822007,7010786514786244606,"Assprom Oficial","linkedin.com/company/assprom","assprom oficial","Southern America","Brazil","Minas Gerais","belo horizonte metropolitan area","2009-11-01","2011-12-01","Auxiliar administrativo","administrative","Admin",1,4962.248443162,1,2136731,"Assprom Oficial",2136731,"Assprom Oficial"
243822007,3867217885177234800,"Drogaria Araujo S/A","linkedin.com/company/drogaria-araujo-s-a","drogaria araujo s a","Southern America","Brazil","Minas Gerais","belo horizonte metropolitan area","2015-03-01","2019-05-01","vendedor responsável","seller","Sales",1,4660.99431663,2,3207566,"Drugstore Araujo S/A",3207566,"Drugstore Araujo S/A"
243822007,2328036711246231965,"Intralot","linkedin.com/company/intralot","intralot","Southern America","Brazil","Minas Gerais","belo horizonte metropolitan area","2019-06-01","2020-11-01","Auxiliar financeiro","tax preparer","Finance",1,8483.901553499,3,1136927,"INTRALOT SA",1136927,"INTRALOT SA"
244041325,1172491645663776644,"BMI Mechanical, Inc.","linkedin.com/company/bmi-mechanical-inc.","bmi mechanical inc","Northern America","United States","California","california nonmetropolitan area","2012-10-01",,"Dispatcher","dispatcher","Operations",1,54480.382971617,1,517583,"BMI Mechanical, Inc.",517583,"BMI Mechanical, Inc."
445784161,1392405854599471132,"Butterfly Life","linkedin.com/company/butterfly-life","butterfly life","Northern America","United States","California","san francisco metropolitan area","2006-01-01",,"Sr. Franchise Counselor (short term disability)","home","Sales",2,49784.777971069,1,93449488,"Butterfly Life",93449488,"Butterfly Life"
291234931,997582098317072462,"BASF","linkedin.com/company/basf","basf","Southern America","Brazil","Sao Paulo","sao paulo metropolitan area","2018-06-01","2019-04-01","Estagiário de Investimentos","investment analyst","Finance",1,6755.316905258,1,435830,"BASF SE",435830,"BASF SE"
291234931,5020453449806811084,"BASF","linkedin.com/company/basf","basf","Southern America","Brazil","Sao Paulo","sao paulo metropolitan area","2019-05-01","2020-08-01","Auxiliar Administrativo de Riscos","financial planning","Finance",1,4788.386256511,2,435830,"BASF SE",435830,"BASF SE"
291234931,-6000806334408396418,"BASF","linkedin.com/company/basf","basf","Southern America","Brazil","Sao Paulo","sao paulo metropolitan area","2020-09-01",,"Analista Júnior de Riscos","risk analyst","Finance",1,12089.469610772,3,435830,"BASF SE",435830,"BASF SE"
291234931,-2857996926342700214,"Universidade Federal do ABC - UFABC","linkedin.com/company/ufabc","universidade federal do abc ufabc","Southern America","Brazil","Sao Paulo","sao paulo metropolitan area","2020-09-01","2021-08-01","Pesquisador Voluntário de Iniciação Científica","portfolio analyst","Finance",1,12025.732112815,4,1141433,"Universidade Federal Do Abc Ufabc",1141433,"Universidade Federal Do Abc Ufabc"
518250636,-3705525635038553461,"Royal Bank of Canada","linkedin.com/company/rbc","royal bank of canada","Northern America","United States","New York","new york city metropolitan area","2008-08-01",,"Associate Director","business analysis","Engineer",5,176821.65708017,1,22143384,"Royal Bank of Canada",22143384,"Royal Bank of Canada"
518831050,-870278369037280843,"The Baltimore Sun","linkedin.com/company/the-baltimore-sun","the baltimore sun","Northern America","United States","Maryland","baltimore metropolitan area","2011-09-01","2011-12-01","Intern","reporter","Marketing",1,24682.649396685,1,594317,"The Baltimore Sun Co. LLC",1275578,"Alden Global Capital LLC"
518831050,6762866719907752378,"Kelly & Associates Insurance Group","linkedin.com/company/kellybenefits","kelly associates insurance group","Northern America","United States","Maryland","baltimore metropolitan area","2012-01-01","2018-04-01","Implementation Specialist","business systems analyst","Engineer",2,70855.457158995,2,484453,"Kelly & Associates Insurance Group, Inc.",484453,"Kelly & Associates Insurance Group, Inc."
518831050,-48050576513332509,"Aquilent","linkedin.com/company/aquilent","aquilent","Northern America","United States","Maryland","baltimore metropolitan area","2014-03-01","2014-10-01","User Content Specialist","knowledge","Marketing",1,53182.740227635,3,1339831,"Aquilent, Inc.",20928872,"Booz Allen Hamilton Holding Corp."
518831050,-8189265677447878254,"Chesapeake Urology Associates","linkedin.com/company/chesurology","chesapeake urology associates","Northern America","United States","Maryland","baltimore metropolitan area","2018-05-01","2019-10-01","Patient Relations Specialist","call center representative","Sales",1,31663.256909946,4,1162882,"Chesapeake Urology Associates LLC",1181775,"United Urology Group"
519132752,-6272115657685441747,"IBM","linkedin.com/company/ibm","ibm","South-Eastern Asia","Malaysia","Selangor","kuala lumpur metropolitan area","2015-04-01","2017-09-01","Sales Specialist","sales account","Sales",1,11377.777570129,1,22142390,"International Business Machines Corp.",22142390,"International Business Machines Corp."
519132752,-7579359941006179529,"Panduit","linkedin.com/company/panduit","panduit","South-Eastern Asia","Malaysia","Kuala Lumpur","kuala lumpur metropolitan area","2017-10-01","2018-04-01","Territory Account Manager","product sales","Sales",2,9677.033222147,2,246563,"Panduit Corp.",246563,"Panduit Corp."
519132752,5491484833022679965,"Jobstore.com","linkedin.com/company/jobstore-com","jobstore com","South-Eastern Asia","Malaysia","Kuala Lumpur","kuala lumpur metropolitan area","2018-06-01","2018-12-01","Sales Account Manager","sales account","Sales",2,9323.398198377,3,538845,"Jobstore (538845)",538845,"Jobstore (538845)"
519132752,-1778807713928478834,"TalentCloud.ai","linkedin.com/company/talentcloud-ai","talentcloud ai","South-Eastern Asia","Malaysia","Kuala Lumpur","kuala lumpur metropolitan area","2019-01-01","2019-04-01","HCM Software Consultant","sales business development","Sales",4,22403.294054321,4,64259,"Talentcloud.ai Sdn. Bhd.",27006258,"Sea Capital Holdings Sdn. Bhd."
519132752,-6019650035203838077,"NEC Corporation of Malaysia Sdn Bhd","linkedin.com/company/nec-corporation-of-malaysia","nec corporation of malaysia sdn bhd","South-Eastern Asia","Malaysia","Kuala Lumpur","kuala lumpur metropolitan area","2019-04-01","2019-12-01","Business Development Manager, Managed Services","business development consultant","Sales",4,21949.395041836,5,440797,"NEC Corporation of Malaysia Sdn. Bhd.",390451,"NEC Corp."
519132752,1922506179004555823,"Bridgenet Solutions Sdn Bhd","linkedin.com/company/bridgenet-solutions-group","bridgenet solutions sdn bhd","South-Eastern Asia","Malaysia","Selangor","kuala lumpur metropolitan area","2019-12-01","2023-02-01","Senior Client Manager","client","Finance",4,19992.626695243,6,423089,"Bridgenet Solutions Sdn. Bhd.",1035500,"CelcomDigi Bhd."
519132752,6814081493465085628,"Sunline","linkedin.com/company/sunline-i","sunline","South-Eastern Asia","Malaysia","Selangor","kuala lumpur metropolitan area","2023-03-01",,"Sales Director","sales","Sales",5,21206.415570746,7,833495,"Sunline Group Co. Ltd.",22239952,"Liu Yi Qian Family"
519366857,-1669633216176663467,"KVC Health Systems","linkedin.com/company/kvc-behavioral-healthcare","kvc health systems","Northern America","United States","Nebraska","omaha metropolitan area","2009-10-01","2012-03-01","Family Permanency Specialist","clinical","Scientist",2,41104.831095539,1,821288,"KVC Behavioral Healthcare, Inc.",821288,"KVC Behavioral Healthcare, Inc."
519366857,-6391425360853934010,"PromiseShip","linkedin.com/company/promiseship","promiseship","Northern America","United States","Nebraska","omaha metropolitan area","2012-03-01","2015-09-01","Family Permanency Specialist","education","Admin",1,38869.022390032,2,5689540,"Promiseship",5689540,"Promiseship"
519366857,3006977639209685828,"PromiseShip","linkedin.com/company/promiseship","promiseship","Northern America","United States","Nebraska","omaha metropolitan area","2015-09-01","2018-06-01","Family Permanency Specialist Supervisor","clinical","Scientist",2,47714.729587714,3,5689540,"Promiseship",5689540,"Promiseship"
519366857,3271994581094527244,"MICAH House","linkedin.com/company/micah-house","micah house","Northern America","United States","Nebraska","omaha metropolitan area","2018-07-01",,"Program Director","education","Admin",5,102406.039796615,4,188103,"Micah House",188103,"Micah House"
519772255,-7719543093626427269,"Atenor Group Luxembourg SA","linkedin.com/company/atenor-group-luxembourg-sa","atenor group luxembourg sa","Western Europe","Luxembourg","Luxembourg","luxembourg metropolitan area","2017-04-01","2017-04-01","Job étudiant","worker","Admin",1,46114.060217518,1,9126353,"Atenor Group Luxembourg",9126353,"Atenor Group Luxembourg"
519772255,-8661477460155077010,"BGL BNP Paribas","linkedin.com/company/bgl-bnp-paribas","bgl bnp paribas","Western Europe","Luxembourg","Luxembourg","luxembourg metropolitan area","2017-07-01","2017-07-01","Vacataire (Job étudiant)","worker","Admin",1,45454.972187633,2,9555602,"BGL BNP Paribas SA (Broker)",792141,"BNP Paribas SA"
656599145,-5546856569458126403,"Brenntag","linkedin.com/company/brenntag","brenntag","Northern America","United States","Wisconsin","milwaukee metropolitan area","1994-03-01",,"Inventory","receiving","Operations",1,44774.866596083,1,620074,"Brenntag SE",620074,"Brenntag SE"
656705825,5430787922100078758,"Televisa","linkedin.com/company/grupo-televisa","televisa","Northern America","Canada","Ontario","toronto metropolitan area","2001-01-01","2004-01-01","Human Resources","human resources","Admin",2,68822.86478761,1,8091258,"Televisa SA de CV",315513,"Grupo Televisa SAB"
656705825,4667661077773790313,"Avantel","linkedin.com/company/axtel","avantel","Northern America","Canada","Ontario","toronto metropolitan area","2004-01-01","2007-01-01","Human Resources","human resources","Admin",2,71425.897347768,2,651577,"AXTEL SAB de CV",20931407,"Alfa SAB de CV"
656705825,-612516136643058690,"Hewlett Packard Enterprise","linkedin.com/company/hewlett-packard-enterprise","hewlett packard enterprise","Northern America","Canada","Ontario","toronto metropolitan area","2007-01-01","2009-01-01","Human Resources","human resources","Admin",2,71108.700577431,3,7570086,"Hewlett Packard Enterprise Development LP",22237150,"Hewlett Packard Enterprise Co."
656705825,3121124939729578924,"Liverpool","linkedin.com/company/elpuertodeliverpool","liverpool","Northern America","Canada","Ontario","toronto metropolitan area","2009-01-01","2018-08-01","Human Resources Business Partner","human resources consultant","Admin",5,63246.511757043,4,27511,"El Puerto de Liverpool SAB de CV",27511,"El Puerto de Liverpool SAB de CV"
656705825,-5448720829781700929,"Grupo Salinas","linkedin.com/company/grupo-salinas","grupo salinas","Central America and the Caribbean","Mexico","Mexico City","mexico city metropolitan area","2018-08-01","2021-07-01","Human Capital Manager","human resources consultant","Admin",2,11906.854563091,5,348300,"Grupo Salinas SA de CV",23473119,"Grupo Coril Inversiones Y Soluciones Financeras"
656705825,9043797549891692826,"Woodbine Entertainment","linkedin.com/company/woodbine-entertainment-group","woodbine entertainment","Northern America","Canada","Ontario","toronto metropolitan area","2022-10-01",,"Total Rewards","human resources business","Admin",1,49638.022718336,6,941053,"Woodbine Entertainment Group",941053,"Woodbine Entertainment Group"
657143034,-3143429434235463964,"Discount Drug Mart","linkedin.com/company/discount-drug-mart","discount drug mart","Northern America","United States","Ohio","cleveland metropolitan area","2011-08-01",,"Certified Pharmacy Technician","pharmacy technician","Sales",1,41408.097090268,1,331381,"Discount Drug Mart, Inc.",331381,"Discount Drug Mart, Inc."
671969253,9104945744298980269,"Cognizant Technology Solutions","linkedin.com/company/cognizant","cognizant technology solutions","Northern America","United States","Washington","seattle metropolitan area","2007-11-01","2008-07-01","Program Analyst Trainee","software engineer analyst","Engineer",1,53475.299102098,1,1492897,"Cognizant Technology Solutions Corp.",1492897,"Cognizant Technology Solutions Corp."
424256781,-3507306579844884557,"Kosmos Energy","linkedin.com/company/kosmos","kosmos energy","Northern America","United States","Texas","houston metropolitan area","2020-02-01",,"Inventory Accountant","accounting analyst","Finance",1,62748.215194014,1,645756,"Kosmos Energy Ltd.",645756,"Kosmos Energy Ltd."
326139747,2772148788637026235,"Medtronic","linkedin.com/company/medtronic","medtronic","Northern America","United States","Kansas","wichita metropolitan area","2003-10-01","2020-02-01","Principle Clinical Specialist","clinical","Scientist",5,85043.957692241,1,21012406,"Medtronic Plc",21012406,"Medtronic Plc"
326139747,-7382532930308411685,"Medtronic","linkedin.com/company/medtronic","medtronic","Northern America","United States","Kansas","wichita metropolitan area","2020-02-01",,"District Service Manager","service","Sales",5,101954.495854691,2,21012406,"Medtronic Plc",21012406,"Medtronic Plc"
326508240,4546795139768409661,"SMC","linkedin.com/company/smc","smc","Northern Europe","United Kingdom","England","oxford metropolitan area","1997-12-01",,"Supply Chain Analyst","supply chain analyst","Operations",2,54468.023323857,1,899257,"SMC Corp. (Japan)",899257,"SMC Corp. (Japan)"
326548294,-2414253171140864154,"AGIAL","linkedin.com/company/agial","agial","Northern Africa","Egypt","Cairo","cairo metropolitan area","2018-02-01","2019-05-01","Customer Service Representative","customer service representative","Sales",1,5097.106147033,1,1869448,"Agial",1869448,"Agial"
326548294,3075095849764882922,"DANIEL HECHTER PARIS","linkedin.com/company/hechterparis","daniel hechter paris","Northern Africa","Egypt","Cairo","cairo metropolitan area","2019-06-01","2019-10-01","Sales","sales representative","Sales",2,11140.097267328,2,21306632,"Daniel Hechter Paris GmbH",21306632,"Daniel Hechter Paris GmbH"
326548294,-8061463145955823986,"LC Waikiki","linkedin.com/company/lc-waikiki","lc waikiki","Northern Africa","Egypt","Cairo","cairo metropolitan area","2019-10-01","2021-09-01","Sales Assistant","retail salesperson","Sales",1,5845.059163641,3,1178080,"LC Waikiki Magazacilik Hizmetleri Tic AS",22197516,"Stafag Holding AG"
326548294,1036819879365169711,"FinExpertiza Egypt HCA - Hafez & Co.","linkedin.com/company/finexpertiza-eg","finexpertiza egypt hca hafez co","Northern Africa","Egypt","Cairo","cairo metropolitan area","2021-10-01","2022-05-01","Accountant","counter","Finance",1,13407.881543711,4,3553886,"Finexpertiza Egypt Hca Hafez And",3553886,"Finexpertiza Egypt Hca Hafez And"
326548294,1731719954391151930,"FinExpertiza Egypt HCA - Hafez & Co.","linkedin.com/company/finexpertiza-eg","finexpertiza egypt hca hafez co","Northern Africa","Egypt","Cairo","cairo metropolitan area","2022-06-01",,"Auditor","counter","Finance",2,17199.570510675,5,3553886,"Finexpertiza Egypt Hca Hafez And",3553886,"Finexpertiza Egypt Hca Hafez And"
327043560,-2044756832264840101,"Somague","linkedin.com/company/sacyrsomague","somague","Southern America","Brazil","Rio Grande do Sul","porto alegre metropolitan area","2013-02-01",,"Engenheiro civil","civil engineer","Engineer",2,15264.312543976,1,29527,"Sacyr Somague SA",1033348,"Sacyr SA"
327077416,-7723192985693901901,"Sedgwick CMS","linkedin.com/company/sedgwick","sedgwick cms","Northern America","United States","Ohio","columbus metropolitan area","2012-05-01","2020-02-01","Customer Service Representative, leave of absence coordinator, Senior disability representative","front receptionist","Sales",1,40979.712379423,1,94252110,"Sedgwick Pte Ltd.",829185,"Marsh & McLennan Cos., Inc."
327077416,4569662060725238339,"Greif, Inc.","linkedin.com/company/greif","greif inc","Northern America","United States","Ohio","columbus metropolitan area","2020-02-01",,"Retirement and Leave Administrator","benefits administrator","Admin",2,82717.526709182,2,299414,"Greif, Inc.",299414,"Greif, Inc."
327342163,-2495541635671735537,"Groupe ADP","linkedin.com/company/groupe-adp","groupe adp","Western Europe","France","Ile-de-France","paris metropolitan area","1990-01-01",,"technicien","technician","Engineer",1,27916.57645341,1,614555,"Aéroports de Paris ADP",825778,"Government of France"
327580386,-1069212017087289377,"GMAC","linkedin.com/company/ally","gmac","Northern America","United States","Florida","jacksonville metropolitan area","2001-01-01","2002-01-01","Insurance Adjuster","claims adjuster","Finance",2,51237.822810271,1,515300,"Ally Financial, Inc.",515300,"Ally Financial, Inc."
327580386,-326503520444479209,"Washington Mutual","linkedin.com/company/jpmorganchase","washington mutual","Northern America","United States","Florida","jacksonville metropolitan area","2002-01-01","2004-01-01","Mortgage Processor","mortgage loan processor","Finance",4,44142.791221921,2,543448,"JPMorgan Chase & Co.",543448,"JPMorgan Chase & Co."
327580386,376644031157730454,"Bank of America","linkedin.com/company/bank-of-america","bank of america","Northern America","United States","Florida","jacksonville metropolitan area","2004-01-01",,"Mortgage Underwriter / Reps and Warrants Analyst","loan processor","Finance",2,66593.757540117,3,393528,"Bank of America Corp.",393528,"Bank of America Corp."
45085752,-5318519825834182303,"Gundersen National Child Protection Training Center","linkedin.com/company/national-child-protection-training-center","gundersen national child protection training center","Northern America","United States","Indiana","indianapolis metropolitan area","2010-09-01","2018-01-01","Forensic Interview Specialist","counselor","Scientist",1,34981.46342584,1,5148757,"Gundersen National Child Protection Training Center",5148757,"Gundersen National Child Protection Training Center"
45085752,4941763266700865980,"Zero Abuse Project","linkedin.com/company/zeroabuseproject","zero abuse project","Northern America","United States","Indiana","indianapolis metropolitan area","2010-09-01",,"Director, ChildFirst","unemployed","Sales",5,114940.480904605,2,7268116,"Zero Abuse Project",7268116,"Zero Abuse Project"
45754688,-4849285473175708381,"Florida Department of Environmental Protection","linkedin.com/company/florida-department-of-environmental-protection","florida department of environmental protection","Northern America","United States","Florida","tallahassee metropolitan area","1994-05-01",,"Program Administrator - Office of General Counsel","law","Admin",3,58101.916726891,1,1069916,"Florida Department of Environmental Protection (United States)",1028398,"State of Florida"
45754688,-7876251908910729252,"Waste Pro USA","linkedin.com/company/waste-pro-usa","waste pro usa","Northern America","United States","Florida","tallahassee metropolitan area","2018-08-01",,"Office Manager","administrative coordinator","Admin",1,53627.262086911,2,207897,"Waste Pro USA, Inc.",207897,"Waste Pro USA, Inc."
126715086,4528031192664891732,"Flogistix, LP","linkedin.com/company/flogistix-lp","flogistix lp","Northern America","United States","Oklahoma","oklahoma city metropolitan area","2014-10-01","2020-01-01","System Administrator","system administrator","Engineer",1,67366.322390562,1,200939,"Flogistix LP",200939,"Flogistix LP"
126715086,-677537681106609969,"Flogistix, LP","linkedin.com/company/flogistix-lp","flogistix lp","Northern America","United States","Oklahoma","oklahoma city metropolitan area","2020-01-01","2021-10-01","Software Engineer","software engineer","Engineer",2,83472.191784315,2,200939,"Flogistix LP",200939,"Flogistix LP"
126715086,683591604220176387,"Flogistix, LP","linkedin.com/company/flogistix-lp","flogistix lp","Northern America","United States","Oklahoma","oklahoma city metropolitan area","2021-01-01","2021-10-01","Lead Software Engineer","software engineer","Engineer",2,105576.590680192,3,200939,"Flogistix LP",200939,"Flogistix LP"
126715086,-4684370927649073373,"JupiterOne","linkedin.com/company/jupiterone","jupiterone","Northern America","United States","Oklahoma","oklahoma city metropolitan area","2021-10-01",,"Software Engineer","software designer","Engineer",2,98419.908076021,4,587196,"JupiterOne, Inc.",587196,"JupiterOne, Inc."
126741624,-4430383523360239729,"Jacadi","linkedin.com/company/jacadi","jacadi","Western Europe","France","Hauts-de-France","lille metropolitan area","2017-11-01","2018-01-01","Préparateur de commande","packer","Operations",1,18388.266221904,1,74327,"Jacadi SA",22166987,"Okaidi SAS"
127346655,7991854461066377072,"ReadMyCourse","linkedin.com/company/readmycourse","readmycourse","Southern Asia","India","Uttar Pradesh","delhi metropolitan area","2021-05-01","2022-10-01","Quality Assurance Tester","quality assurance tester","Engineer",1,9823.635384819,1,5816900,"Readmycourse",5816900,"Readmycourse"
127346655,-5060001955891290118,"RepCard","linkedin.com/company/repcard","repcard","Southern Asia","India","Haryana","delhi metropolitan area","2022-11-01",,"QA Engineer","qa engineer","Engineer",3,12116.322704516,2,17408886,"Repcard",17408886,"Repcard"
378318659,-4238071304816072486,"LakePlace.com","linkedin.com/company/lakeplace.com","lakeplace com","Northern America","United States","Minnesota","minnesota nonmetropolitan area","2018-05-01",,"Real Estate Agent","real estate broker","Finance",1,52716.974198537,1,604881,"LakePlace.com",604881,"LakePlace.com"
378916213,2824366312396384322,"SFP Synergy Financial Partners","linkedin.com/company/sfp-synergy-financial-partners","sfp synergy financial partners","Northern America","United States","Georgia","atlanta metropolitan area","2014-05-01","2016-05-01","Personal Producer","promotions","Marketing",3,64283.622666044,1,6142983,,6142983,
378916213,1138689584449930320,"All About The Move Athens","linkedin.com/company/all-about-the-move-athens","all about the move athens","Northern America","United States","Georgia","georgia nonmetropolitan area (united states)","2015-05-01","2016-05-01","Lead Contractor","contractor","Engineer",4,72532.895631533,2,8644412,"All About The Move Athens",8644412,"All About The Move Athens"
378916213,4314011726825330689,"The Piedmont Group, LLC","linkedin.com/company/thepiedmontgroup","the piedmont group llc","Northern America","United States","Georgia","atlanta metropolitan area","2017-05-01","2018-01-01","New Business Analyst","business analyst","Engineer",2,67929.653841391,3,9640467,"The Piedmont Group (9640467)",9640467,"The Piedmont Group (9640467)"
378916213,306367918446795621,"Joseph J. Blake and Associates, Inc.","linkedin.com/company/joseph-j--blake-and-associates-inc-","joseph j blake and associates inc","Northern America","United States","Georgia","atlanta metropolitan area","2018-07-01",,"Associate Appraiser","capital markets","Finance",1,78861.523336062,4,1292363,"Joseph J. Blake & Associates, Inc.",1292363,"Joseph J. Blake & Associates, Inc."
88209465,-1310621234342701908,"Lacks Wheel Trim Systems","linkedin.com/company/lacks-wheel-trim-systems","lacks wheel trim systems","Northern America","United States","Michigan","grand rapids metropolitan area","2012-05-01","2012-08-01","Process Engineer Internship","process engineer","Engineer",1,40514.84677074,1,10455,"Lacks Enterprises, Inc.",10455,"Lacks Enterprises, Inc."
88209465,-1621352549569977077,"Ferris State University","linkedin.com/company/ferris-state-university","ferris state university","Northern America","United States","Michigan","michigan nonmetropolitan area","2013-02-01","2016-05-01","Computer Technician","computer technician","Engineer",1,48063.669204676,2,200987,"Ferris State University (Michigan)",200987,"Ferris State University (Michigan)"
88209465,3941158681252728479,"Ranir LLC","linkedin.com/company/ranir-llc","ranir llc","Northern America","United States","Michigan","grand rapids metropolitan area","2014-05-01","2014-08-01","Process Engineer Internship","process engineer","Engineer",1,48332.141228074,3,529364,"Ranir LLC",517893,"Perrigo Co. Plc"
88209465,-543016200062704478,"Sodick IMM by Plustech Inc.","linkedin.com/company/sodick-plustech-inc-","sodick imm by plustech inc","Northern America","United States","Illinois","chicago metropolitan area","2016-05-01","2016-08-01","Technical Sales Intern","technical sales","Sales",1,67093.779138792,4,6272634,"Plustech, Inc.",360762,"Sodick Co., Ltd."
88209465,-4721158335708829983,"North American Lighting, Inc.","linkedin.com/company/north-american-lighting","north american lighting inc","Northern America","United States","Alabama","alabama nonmetropolitan area","2017-04-01","2021-03-01","Production Engineer","production engineer","Engineer",1,80682.248630716,5,617416,"North American Lighting, Inc.",300133,"Koito Manufacturing Co., Ltd."
88209465,5395559258954200335,"Stone Plastics and Manufacturing, Inc.","linkedin.com/company/stone-plastics-and-manufacturing-inc.","stone plastics and manufacturing inc","Northern America","United States","Michigan","michigan nonmetropolitan area","2021-03-01","2022-12-01","Process Engineer","process engineer","Engineer",1,77489.596173677,6,1354181,"Stone Plastics & Manufacturing, Inc.",1354181,"Stone Plastics & Manufacturing, Inc."
88209465,-8943143037252142092,"Plastic Plate LLC","linkedin.com/company/plastic-plate-llc","plastic plate llc","Northern America","United States","Michigan","michigan nonmetropolitan area","2022-12-01",,"Program Engineer","assembly technician","Engineer",2,102605.047869214,7,5573007,"Plastic Plate (5573007)",5573007,"Plastic Plate (5573007)"
88335382,5643199564530038380,"Children's Hospital of Philadelphia","linkedin.com/company/the-childrens-hospital-of-philadelphia","children s hospital of philadelphia","Northern America","United States","Pennsylvania","philadelphia metropolitan area","2016-09-01",,"Registered Nurse","nurse","Scientist",2,94543.022234254,1,434982,"The Children's Hospital of Philadelphia",434982,"The Children's Hospital of Philadelphia"
88368294,9000764995172374924,"AROBASE SERVICE","linkedin.com/company/arobase-service","arobase service","Western Europe","France","Auvergne-Rhone-Alpes","france nonmetropolitan area","2017-09-01","2020-10-01","Assitante de direction","secretary","Admin",1,38662.06102983,1,8984188,"Arobase Service",8984188,"Arobase Service"
88368294,-5004235103750094742,"Pharmacie","linkedin.com/company/pharmacie_mpls","pharmacie","Western Europe","France","Auvergne-Rhone-Alpes","france nonmetropolitan area","2017-09-01","2018-09-01","Responsable logistique","logistics","Operations",2,38568.918447436,2,1265487,"Pharmacie Pellet-Barthélémy-Renouf",1265487,"Pharmacie Pellet-Barthélémy-Renouf"
88368294,692675279852525733,"Transdev","linkedin.com/company/-transdev","transdev","Western Europe","France","Auvergne-Rhone-Alpes","france nonmetropolitan area","2021-11-01","2022-06-01","Assistante d’exploitation","dispatch","Operations",1,21873.353405508,3,67267,"Transdev Group SA",825778,"Government of France"
88368294,-4143489194123442201,"Transdev - Auvergne Rhône-Alpes","linkedin.com/company/transdev-aura","transdev auvergne rhône alpes","Western Europe","France","Auvergne-Rhone-Alpes","france nonmetropolitan area","2022-06-01",,"Agent de maitrîse","unemployed","Sales",2,75472.495129212,4,67267,"Transdev Group SA",825778,"Government of France"
88443567,-4336973034556544396,"JAGGAER","linkedin.com/company/jaggaer","jaggaer","Northern America","United States","North Carolina","raleigh metropolitan area","2007-05-01","2013-04-01","Product Owner","technical product","Engineer",4,76374.649582211,1,641698,"Jaggaer LLC",641698,"Jaggaer LLC"
