"user_id","skill_raw","skill_mapped","skill_k75"
598391440,"microsoft word","microsoft word","microsoft office / microsoft excel / microsoft word"
547948871,"team leadership","team leadership","strategic planning / team leadership / negotiation"
724481867,"software development life cycle (sdlc)","software development life cycle (sdlc)","business analysis / integration / business process improvement"
224695242,"risk assessment","risk assessment","risk management / banking / credit"
597429111,"business development","business development","sales / business development / account management"
597266983,"short sales","short sales","real estate / investment properties / property management"
381719853,"management","management","management / leadership / training"
370350277,"high-performance liquid chromatography (hplc)","high-performance liquid chromatography (hplc)","chemistry / molecular biology / biochemistry"
649782453,"operations management","operations management","operations management / inventory management / logistics"
580579359,"marketing strategy","marketing strategy","marketing / marketing strategy / customer relationship management (crm)"
122735403,"iso","iso","manufacturing / continuous improvement / quality assurance"
985539436,"electronics","electronics","electronics / embedded systems / debugging"
80200835,"event planning","event planning","event planning / public relations / event management"
286296951,"capacity building","capacity building","fundraising / nonprofits / community outreach"
597266983,"leadership","leadership","management / leadership / training"
637085481,"laravel","html5","html / javascript / mysql"
602399040,"business management","business management","social media / social networking / facebook"
211331742,"university teaching","university teaching","analysis / data analysis / analytical skills"
596843513,"environmental impact assessment","environmental impact assessment","environmental awareness / sustainability / geographic information systems (gis)"
234908482,"data warehousing","data warehousing","analytics / data warehousing / data mining"
43206087,"pl/sql","pl/sql","structured query language / sap / microsoft sql server"
599412633,"storage","storage","cloud computing / enterprise software / virtualization"
415402663,"peer mentoring","youth mentoring","customer service / teamwork / time management"
448897978,"team leadership","team leadership","strategic planning / team leadership / negotiation"
453240625,"employee engagement","employee engagement","management / leadership / training"
283063960,"team leadership","team leadership","strategic planning / team leadership / negotiation"
150449216,"product management","product management","strategic planning / team leadership / negotiation"
170205057,"project management","project management","project management / project planning / construction"
225031294,"structured query language","structured query language","structured query language / sap / microsoft sql server"
384116679,"marketing communications","marketing communications","marketing / marketing strategy / customer relationship management (crm)"
844903144,"machine learning","machine learning","c++ / c / matlab"
443420777,"management","management","management / leadership / training"
279109188,"science","science","analysis / data analysis / analytical skills"
837816018,"inventory management","inventory management","operations management / inventory management / logistics"
238866489,"french","french","english / french / german"
649782453,"microsoft word","microsoft word","microsoft office / microsoft excel / microsoft word"
522717716,"training","training","management / leadership / training"
92360570,"time management","time management","customer service / teamwork / time management"
581641600,"team leadership","team leadership","strategic planning / team leadership / negotiation"
285497625,"chemdraw","organic chemistry","chemistry / molecular biology / biochemistry"
384116679,"digital strategy","digital strategy","marketing / marketing strategy / customer relationship management (crm)"
613990246,"broadcast","broadcast","video production / video editing / video"
63300386,"variance analysis","variance analysis","accounting / financial reporting / auditing"
580579359,"budgets","budgets","strategic planning / team leadership / negotiation"
67347412,"healthcare information technology","healthcare information technology","healthcare / hospitals / healthcare management"
623776913,"customer service","customer service","customer service / teamwork / time management"
674067262,"nonprofits","nonprofits","fundraising / nonprofits / community outreach"
321865992,"characterization","characterization","chemistry / molecular biology / biochemistry"
101222275,"financial modeling","financial modeling","financial analysis / finance / financial modeling"
80200835,"meeting planning","meeting planning","tourism / corporate events / client relations"
150449216,"software as a service (saas)","software as a service (saas)","cloud computing / enterprise software / virtualization"
375271525,"management","management","management / leadership / training"
2802690,"microsoft excel","microsoft excel","microsoft office / microsoft excel / microsoft word"
524202373,"electrical engineering","electrical engineering","testing / automation / electrical engineering"
639663779,"construction","construction","project management / project planning / construction"
279109188,"latex","latex","c++ / c / matlab"
255764417,"microsoft excel","microsoft excel","microsoft office / microsoft excel / microsoft word"
844903144,"strategy","strategy","strategic planning / team leadership / negotiation"
845606854,"job control language (jcl)","job control language (jcl)","databases / software documentation / access"
225031294,"linux","linux","linux / unix / perl"
580579359,"production support","production support","requirements gathering / jira / test automation"
698261571,"business analysis","business analysis","business analysis / integration / business process improvement"
510342078,"wide format printing","wide format printing","photoshop / graphic design / adobe creative suite"
558726387,"microsoft office","microsoft office","microsoft office / microsoft excel / microsoft word"
825033773,"legal writing","legal writing","legal research / legal writing / corporate law"
10787733,"german","german","english / french / german"
283063960,"budgets","budgets","strategic planning / team leadership / negotiation"
303177860,"procurement","procurement","operations management / inventory management / logistics"
1350263,"interviews","interviews","recruiting / talent management / interviews"
525897267,"tourism","tourism","tourism / corporate events / client relations"
92360570,"customer service","customer service","customer service / teamwork / time management"
394345756,"business strategy","business strategy","strategic planning / team leadership / negotiation"
280996086,"business intelligence","business intelligence","business analysis / integration / business process improvement"
254544923,"uv/vis","uv/vis","chemistry / molecular biology / biochemistry"
412870086,"us gaap","us gaap","accounting / financial reporting / auditing"
554516311,"microsoft sql server","microsoft sql server","structured query language / sap / microsoft sql server"
499068590,"training","training","management / leadership / training"
588978791,"food safety","food safety","forecasting / pricing / fast-moving consumer goods (fmcg)"
103087212,"javascript","javascript","html / javascript / mysql"
547948871,"windows","windows","microsoft office / microsoft excel / microsoft word"
564131023,"c++","c++","c++ / c / matlab"
270910993,"rehabilitation","rehabilitation","medical devices / pharmaceutical sales / cardiology"
94743410,"debate","academic tutoring","public speaking / research / higher education"
234298409,"sales","sales","sales / business development / account management"
485083371,"project management","project management","project management / project planning / construction"
56055020,"human resources","human resources","management / leadership / training"
359113269,"outerwear","sportswear","retail / merchandising / fashion"
300012500,"sap hr","sap hr","management / leadership / training"
141958341,"process engineering","process engineering","manufacturing / continuous improvement / quality assurance"
419069178,"government contracting","government contracting","process improvement / program management / cross-functional team leadership"
265524209,"lesson planning","lesson planning","public speaking / research / higher education"
239538876,"customer satisfaction","customer satisfaction","sales / business development / account management"
443420777,"cross-functional team leadership","cross-functional team leadership","process improvement / program management / cross-functional team leadership"
612813575,"accounts receivable","accounts receivable","accounting / financial reporting / auditing"
580579359,"leadership development","leadership development","coaching / leadership development / organizational development"
172662222,"copywriting","copywriting","event planning / public relations / event management"
563743518,"troubleshooting","troubleshooting","networking / troubleshooting / technical support"
300012500,"team leadership","team leadership","strategic planning / team leadership / negotiation"
664812024,"trade marketing","trade marketing","forecasting / pricing / fast-moving consumer goods (fmcg)"
55667077,"parallel computing","high performance computing","software development / agile methodologies / xml"
71284739,"negotiation","negotiation","strategic planning / team leadership / negotiation"
484599078,"energy","energy","energy / renewable energy / facilities management"
845114051,"creative problem solving","creative problem solving","communication / organization / presentations"
546698073,"direct mail","direct mail","marketing / marketing strategy / customer relationship management (crm)"
845114051,"finance","finance","financial analysis / finance / financial modeling"
613990246,"creative writing","creative writing","event planning / public relations / event management"
29627016,"succession planning","succession planning","management / leadership / training"
485301795,"alzheimer's disease","elder care","healthcare / hospitals / healthcare management"
134428770,"student affairs","student affairs","public speaking / research / higher education"
238866489,"powerpoint","powerpoint","microsoft office / microsoft excel / microsoft word"
212616767,"marketing strategy","marketing strategy","marketing / marketing strategy / customer relationship management (crm)"
667852732,"securities","securities","insurance / portfolio management / investments"
403628581,"onboarding","onboarding","management / leadership / training"
588978791,"banquets","banquets","hospitality / food / hospitality management"
807884033,"algorithms","algorithms","c++ / c / matlab"
546698073,"interactive marketing","interactive marketing","marketing / marketing strategy / customer relationship management (crm)"
521833003,"consulting","consulting","strategic planning / team leadership / negotiation"
484599078,"microsoft excel","microsoft excel","microsoft office / microsoft excel / microsoft word"
51496363,"leadership","leadership","management / leadership / training"
315850915,"leadership","leadership","management / leadership / training"
471331906,"financial accounting","financial accounting","accounting / financial reporting / auditing"
375271525,"supply chain management","supply chain management","operations management / inventory management / logistics"
570729675,"wordpress","wordpress","html / javascript / mysql"
424256781,"account reconciliation","account reconciliation","accounting / financial reporting / auditing"
479836451,"relationship management","relationship management","risk management / banking / credit"
19144081,"program management","program management","process improvement / program management / cross-functional team leadership"
256939147,"cell culture","cell culture","chemistry / molecular biology / biochemistry"
508231907,"event planning","event planning","event planning / public relations / event management"
459792047,"military experience","military experience","process improvement / program management / cross-functional team leadership"
597429111,"solution selling","solution selling","cloud computing / enterprise software / virtualization"
250639260,"sap netweaver business warehouse (sap bw)","sap bi","structured query language / sap / microsoft sql server"
286296951,"powerpoint","powerpoint","microsoft office / microsoft excel / microsoft word"
18847370,"program management","program management","process improvement / program management / cross-functional team leadership"
134428770,"admissions","admissions","public speaking / research / higher education"
596843513,"construction","construction","project management / project planning / construction"
580579359,"environmental management systems","environmental management systems","environmental awareness / sustainability / geographic information systems (gis)"
416956465,"inventory management","inventory management","operations management / inventory management / logistics"
522991267,"healthcare","healthcare","healthcare / hospitals / healthcare management"
394345756,"customer service","customer service","customer service / teamwork / time management"
415402663,"healthcare","healthcare","healthcare / hospitals / healthcare management"
571813982,"data center","data center","change management / information technology infrastructure library / it service management"
1350263,"team building","team building","management / leadership / training"
116719696,"public relations","public relations","event planning / public relations / event management"
88335382,"medical/surgical","medical/surgical","clinical research / clinical trials / medicine"
254544923,"sustainability","sustainability","environmental awareness / sustainability / geographic information systems (gis)"
525897267,"front office","front office","hospitality / food / hospitality management"
845606854,"z/os","time sharing option","databases / software documentation / access"
403628581,"team leadership","team leadership","strategic planning / team leadership / negotiation"
372311968,"oracle","oracle","structured query language / sap / microsoft sql server"
104523669,"training","training","management / leadership / training"
303585242,"sales","sales","sales / business development / account management"
443171315,"html","html","html / javascript / mysql"
51960251,"information technology infrastructure library","information technology infrastructure library","change management / information technology infrastructure library / it service management"
29627016,"team leadership","team leadership","strategic planning / team leadership / negotiation"
172662222,"blogging","blogging","event planning / public relations / event management"
522717716,"literacy","literacy","public speaking / research / higher education"
597514689,"networking","networking","networking / troubleshooting / technical support"
29627016,"leadership","leadership","management / leadership / training"
524202373,"troubleshooting","troubleshooting","networking / troubleshooting / technical support"
493930255,"servers","servers","networking / troubleshooting / technical support"
591617037,"technical recruiting","technical recruiting","recruiting / talent management / interviews"
1052354641,"software engineering","software engineering","software development / agile methodologies / xml"
629781884,"six sigma","six sigma","manufacturing / continuous improvement / quality assurance"
359113269,"sketching","sketching","architecture / interior design / sketchup"
378916213,"finance","finance","financial analysis / finance / financial modeling"
131648705,"team leadership","team leadership","strategic planning / team leadership / negotiation"
473217552,"biochimie","biotechnologie","pharmaceutical industry / biotechnology / good manufacturing practices"
52247986,"sales management","sales management","sales / business development / account management"
141013568,"finance","finance","financial analysis / finance / financial modeling"
644964847,"policy","policy","fundraising / nonprofits / community outreach"
446328177,"spanish","spanish","social media / social networking / facebook"
652263385,"investments","investments","insurance / portfolio management / investments"
363297536,"microsoft office","microsoft office","microsoft office / microsoft excel / microsoft word"
51960251,"information technology","information technology","networking / troubleshooting / technical support"
844903144,"microsoft office","microsoft office","microsoft office / microsoft excel / microsoft word"
524202373,"management","management","management / leadership / training"
303177860,"inspection","inspection","project management / project planning / construction"
684165615,"retail","retail","retail / merchandising / fashion"
250424078,"marketing strategy","marketing strategy","marketing / marketing strategy / customer relationship management (crm)"
338323245,"3g","3g","telecommunications / voip / wireless"
837816018,"data entry","data entry","customer service / teamwork / time management"
837816018,"social media","social media","social media / social networking / facebook"
1350263,"microsoft excel","microsoft excel","microsoft office / microsoft excel / microsoft word"
403628581,"personnel management","personnel management","management / leadership / training"
300012500,"talent acquisition","talent acquisition","recruiting / talent management / interviews"
43206087,"microsoft sql server","microsoft sql server","structured query language / sap / microsoft sql server"
285497625,"uv/vis","uv/vis","chemistry / molecular biology / biochemistry"
77028091,"javascript","javascript","html / javascript / mysql"
539710006,"outlook","outlook","microsoft office / microsoft excel / microsoft word"
220793442,"coaching","coaching","coaching / leadership development / organizational development"
317532507,"epic systems","epic systems","healthcare / hospitals / healthcare management"
321865992,"chemistry","chemistry","chemistry / molecular biology / biochemistry"
845606854,"mechanical engineering","mechanical engineering","autocad / solidworks / mechanical engineering"
844903144,"visio","visio","databases / software documentation / access"
406831008,"corporate finance","corporate finance","financial analysis / finance / financial modeling"
564131023,"legal research","legal research","legal research / legal writing / corporate law"
539305859,"general insurance","general insurance","underwriting / general insurance / property"
36121718,"transportation","transportation","operations management / inventory management / logistics"
546698073,"advertising","advertising","marketing / marketing strategy / customer relationship management (crm)"
67347412,"advanced cardiac life support (acls)","advanced cardiac life support (acls)","clinical research / clinical trials / medicine"
62967940,"java","java","java / eclipse / android"
141322003,"linux server administration","redhat","linux / unix / perl"
103352438,"due diligence","due diligence","financial analysis / finance / financial modeling"
419069178,"customer service","customer service","customer service / teamwork / time management"
612813575,"outlook","outlook","microsoft office / microsoft excel / microsoft word"
359113269,"styling","styling","retail / merchandising / fashion"
75987513,"medical devices","medical devices","medical devices / pharmaceutical sales / cardiology"
286296951,"policy analysis","policy analysis","fundraising / nonprofits / community outreach"
224695242,"microsoft excel","microsoft excel","microsoft office / microsoft excel / microsoft word"
598391440,"public policy","public policy","fundraising / nonprofits / community outreach"
375560449,"emr","emr","healthcare / hospitals / healthcare management"
103087212,"software development","software development","software development / agile methodologies / xml"
448897978,"customer service","customer service","customer service / teamwork / time management"
637781815,"engineering","engineering","engineering / project engineering / commissioning"
581641600,"pricing","pricing","forecasting / pricing / fast-moving consumer goods (fmcg)"
77028091,"c++","c++","c++ / c / matlab"
677823177,"microsoft office","microsoft office","microsoft office / microsoft excel / microsoft word"
103087212,"cascading style sheets (css)","cascading style sheets (css)","html / javascript / mysql"
143688061,"5s","5s","manufacturing / continuous improvement / quality assurance"
147751294,"angularjs","angularjs","html / javascript / mysql"
139188649,"loyalty programs","loyalty programs","marketing / marketing strategy / customer relationship management (crm)"
355009172,"equities","equities","investment banking / equities / capital markets"
692718354,"employee relations","employee relations","management / leadership / training"
134428770,"social networking","social networking","social media / social networking / facebook"
676698124,"minitab","minitab","analysis / data analysis / analytical skills"
88209465,"product development","product development","strategic planning / team leadership / negotiation"
679695185,"public health","public health","clinical research / clinical trials / medicine"
1009283025,"driving results","driving results","retail / merchandising / fashion"
674583292,"advertising","advertising","marketing / marketing strategy / customer relationship management (crm)"
646152466,"customer service","customer service","customer service / teamwork / time management"
298390934,"project management","project management","project management / project planning / construction"
639663779,"construction management","construction management","project management / project planning / construction"
563743518,"cross-functional team leadership","cross-functional team leadership","process improvement / program management / cross-functional team leadership"
81237813,"project coordination","project coordination","project management / project planning / construction"
141322003,"server administration","server administration","networking / troubleshooting / technical support"
563103206,"web development","web development","html / javascript / mysql"
43206087,"oracle","oracle","structured query language / sap / microsoft sql server"
473217552,"molecular cloning","molecular cloning","chemistry / molecular biology / biochemistry"
144695256,"manufacturing","manufacturing","manufacturing / continuous improvement / quality assurance"
612813575,"finance","finance","financial analysis / finance / financial modeling"
36236944,"strategic communications","strategic communications","event planning / public relations / event management"
844903144,"project management","project management","project management / project planning / construction"
412870086,"business strategy","business strategy","strategic planning / team leadership / negotiation"
497645869,"solidworks","solidworks","autocad / solidworks / mechanical engineering"
825033773,"cooking","cooking","customer service / teamwork / time management"
77028091,"leadership","leadership","management / leadership / training"
345382862,"project estimation","project estimation","project management / project planning / construction"
255764417,"organizational design","organizational design","management / leadership / training"
312306974,"interior design","interior design","architecture / interior design / sketchup"
443420777,"sap","sap","structured query language / sap / microsoft sql server"
38013763,"switches","switches","network security / cisco technologies / tcp/ip"
612813575,"financial reporting","financial reporting","accounting / financial reporting / auditing"
656705825,"human resources","human resources","management / leadership / training"
597514689,"retail","retail","retail / merchandising / fashion"
132669057,"ibm servers","emc storage","cloud computing / enterprise software / virtualization"
825033773,"catering","catering","hospitality / food / hospitality management"
443420777,"inventory management","inventory management","operations management / inventory management / logistics"
10787733,"editorial","editorial","event planning / public relations / event management"
384116679,"financial analysis","financial analysis","financial analysis / finance / financial modeling"
533084375,"manufacturing","manufacturing","manufacturing / continuous improvement / quality assurance"
43206087,"service-oriented architecture (soa)","service-oriented architecture (soa)","business analysis / integration / business process improvement"
415402663,"critical thinking","critical thinking","customer service / teamwork / time management"
255764417,"business process improvement","business process improvement","business analysis / integration / business process improvement"
34884141,"recruiting","recruiting","recruiting / talent management / interviews"
27908795,"retail","retail","retail / merchandising / fashion"
317532507,"training","training","management / leadership / training"
75889457,"active directory","active directory","networking / troubleshooting / technical support"
94743410,"training","training","management / leadership / training"
139188649,"vendor management","vendor management","process improvement / program management / cross-functional team leadership"
10787733,"event planning","event planning","event planning / public relations / event management"
380268833,"music","music","music / entertainment / music production"
36236944,"marketing","marketing","marketing / marketing strategy / customer relationship management (crm)"
692033896,"public speaking","public speaking","public speaking / research / higher education"
139188649,"mobile commerce","mobile payments","risk management / banking / credit"
55667077,"r","r","analysis / data analysis / analytical skills"
412870086,"hyperion enterprise","hyperion enterprise","accounting / financial reporting / auditing"
101222275,"business analysis","business analysis","business analysis / integration / business process improvement"
2005328566,"account reconciliation","account reconciliation","accounting / financial reporting / auditing"
446328177,"leadership","leadership","management / leadership / training"
55667077,"statistics","statistics","analysis / data analysis / analytical skills"
1054385953,"servers","servers","networking / troubleshooting / technical support"
211437614,"healthcare","healthcare","healthcare / hospitals / healthcare management"
692033896,"cad/cam","cad/cam","autocad / solidworks / mechanical engineering"
239538876,"microsoft excel","microsoft excel","microsoft office / microsoft excel / microsoft word"
132669057,"ibm as/400","as400 system","operations management / inventory management / logistics"
698832850,"publishing","publishing","event planning / public relations / event management"
172662222,"marketing communications","marketing communications","marketing / marketing strategy / customer relationship management (crm)"
158592749,"training","training","management / leadership / training"
42298024,"data analysis","data analysis","analysis / data analysis / analytical skills"
172662222,"social media marketing","social media marketing","marketing / marketing strategy / customer relationship management (crm)"
539305859,"change management","change management","change management / information technology infrastructure library / it service management"
170205057,"physics","physics","c++ / c / matlab"
255764417,"continuous improvement","continuous improvement","manufacturing / continuous improvement / quality assurance"
281515807,"project management","project management","project management / project planning / construction"
51960251,"vulnerability assessment","vulnerability assessment","information security / computer security / information security management"
139188649,"electronic payments","electronic payments","risk management / banking / credit"
493321187,"banking","banking","risk management / banking / credit"
646663964,"training","training","management / leadership / training"
139188649,"team leadership","team leadership","strategic planning / team leadership / negotiation"
375271525,"budgets","budgets","strategic planning / team leadership / negotiation"
66375127,"computer system validation","computer system validation","pharmaceutical industry / biotechnology / good manufacturing practices"
355009172,"mergers","mergers","financial analysis / finance / financial modeling"
71284739,"business process outsourcing (bpo)","business process outsourcing (bpo)","change management / information technology infrastructure library / it service management"
225031294,"software quality assurance","software quality assurance","requirements gathering / jira / test automation"
972115809,"wordpress","wordpress","html / javascript / mysql"
62967940,"photoshop","photoshop","photoshop / graphic design / adobe creative suite"
132669057,"web hosting","web development","html / javascript / mysql"
167419612,"macro","ms excel pivot tables","analysis / data analysis / analytical skills"
580579359,"production planning","production planning","operations management / inventory management / logistics"
321865992,"microscopy","microscopy","chemistry / molecular biology / biochemistry"
415402663,"teamwork","teamwork","customer service / teamwork / time management"
384116679,"customer relationship management (crm)","customer relationship management (crm)","marketing / marketing strategy / customer relationship management (crm)"
185928908,"retail sales","retail sales","retail / merchandising / fashion"
317532507,"hands-on training","hands-on training","coaching / leadership development / organizational development"
662210915,"digital strategy","digital strategy","marketing / marketing strategy / customer relationship management (crm)"
359113269,"textiles","textiles","retail / merchandising / fashion"
75987513,"oncology","oncology","pharmaceutical industry / biotechnology / good manufacturing practices"
493930255,"technical support","technical support","networking / troubleshooting / technical support"
674583292,"outlook","outlook","microsoft office / microsoft excel / microsoft word"
103298299,"manufacturing","manufacturing","manufacturing / continuous improvement / quality assurance"
132669057,"visual studio","visual studio","c# / .net / asp.net"
539710006,"training","training","management / leadership / training"
423150182,"engineering","engineering","engineering / project engineering / commissioning"
544863491,"change management","change management","change management / information technology infrastructure library / it service management"
272740614,"photography","photography","photoshop / graphic design / adobe creative suite"
255764417,"change management","change management","change management / information technology infrastructure library / it service management"
229195495,"microsoft excel","microsoft excel","microsoft office / microsoft excel / microsoft word"
94743410,"persuasive presentations","presentations","communication / organization / presentations"
554516311,"business intelligence","business intelligence","business analysis / integration / business process improvement"
19144081,"user interface design","user interface design","user experience / product design / user interface design"
464170304,"business strategy","business strategy","strategic planning / team leadership / negotiation"
101222275,"stata","stata","analysis / data analysis / analytical skills"
279109188,"c","c","c++ / c / matlab"
75987513,"endocrinology","endocrinology","medical devices / pharmaceutical sales / cardiology"
355009172,"financial modeling","financial modeling","financial analysis / finance / financial modeling"
134428770,"data analysis","data analysis","analysis / data analysis / analytical skills"
111488420,"budget process","budget process","budget management / reporting / reporting & analysis"
724481867,"exchange connectivity","electronic trading","investment banking / equities / capital markets"
638469173,"public speaking","public speaking","public speaking / research / higher education"
513288100,"staff development","staff development","public speaking / research / higher education"
1054385953,"strategy","strategy","strategic planning / team leadership / negotiation"
372311968,"html","html","html / javascript / mysql"
845606854,"product development","product development","strategic planning / team leadership / negotiation"
193531693,"engineering","engineering","engineering / project engineering / commissioning"
380268833,"biochemistry","biochemistry","chemistry / molecular biology / biochemistry"
1052354641,"project management","project management","project management / project planning / construction"
671969253,"core java","core java","java enterprise edition / java server pages / hibernate"
68571934,"data analysis","data analysis","analysis / data analysis / analytical skills"
198053333,"liability","liability","underwriting / general insurance / property"
182346353,"tutoring","tutoring","public speaking / research / higher education"
977635795,"project planning","project planning","project management / project planning / construction"
312399792,"itil process implementation","itil certified","change management / information technology infrastructure library / it service management"
131513189,"oracle","oracle","structured query language / sap / microsoft sql server"
611581156,"teamwork","teamwork","customer service / teamwork / time management"
412035012,"management","management","management / leadership / training"
1054385953,"storage virtualization","storage virtualization","cloud computing / enterprise software / virtualization"
416956465,"sap logistics","sap mm","structured query language / sap / microsoft sql server"
462732499,"microsoft word","microsoft word","microsoft office / microsoft excel / microsoft word"
109182802,"public relations","public relations","event planning / public relations / event management"
329064916,"management","management","management / leadership / training"
403628581,"technical recruiting","technical recruiting","recruiting / talent management / interviews"
570729675,"git","git","html / javascript / mysql"
667852732,"separately managed accounts","series 7","insurance / portfolio management / investments"
629781884,"good manufacturing practices","good manufacturing practices","pharmaceutical industry / biotechnology / good manufacturing practices"
349020218,"public speaking","public speaking","public speaking / research / higher education"
326139747,"management","management","management / leadership / training"
88335382,"nursing education","nursing education","clinical research / clinical trials / medicine"
424256781,"financial accounting","financial accounting","accounting / financial reporting / auditing"
646152466,"mining","mining","safety management systems / mining / occupational health"
463142482,"program management","program management","process improvement / program management / cross-functional team leadership"
479836451,"finance","finance","financial analysis / finance / financial modeling"
479836451,"time management","time management","customer service / teamwork / time management"
315850915,"succession planning","succession planning","management / leadership / training"
144695256,"dmaic","dmaic","manufacturing / continuous improvement / quality assurance"
508316516,"apparel","apparel","retail / merchandising / fashion"
342777099,"construction management","construction management","project management / project planning / construction"
415389693,"cpr certified","cpr certified","customer service / teamwork / time management"
413025718,"social media marketing","social media marketing","marketing / marketing strategy / customer relationship management (crm)"
15096978,"politics","politics","fundraising / nonprofits / community outreach"
141958341,"product development","product development","strategic planning / team leadership / negotiation"
298390934,"sales","sales","sales / business development / account management"
250424078,"management","management","management / leadership / training"
388907148,"personnel management","personnel management","management / leadership / training"
167419612,"credit","credit","risk management / banking / credit"
2007529976,"financial accounting","financial accounting","accounting / financial reporting / auditing"
412870086,"internal controls","internal controls","accounting / financial reporting / auditing"
443420777,"finance","finance","financial analysis / finance / financial modeling"
461751678,"community development","community development","fundraising / nonprofits / community outreach"
591617037,"performance management","performance management","management / leadership / training"
306379984,"project planning","project planning","project management / project planning / construction"
629781884,"customer service","customer service","customer service / teamwork / time management"
385245654,"negotiation","negotiation","strategic planning / team leadership / negotiation"
416956465,"people management","people management","people management / planning / internet information services (iis)"
301214847,"research","research","public speaking / research / higher education"
554516311,"testing","testing","testing / automation / electrical engineering"
428382430,"account management","account management","sales / business development / account management"
412035012,"research","research","public speaking / research / higher education"
370350277,"product development","product development","strategic planning / team leadership / negotiation"
524788390,"public speaking","public speaking","public speaking / research / higher education"
629781884,"safe quality foods","haccp","forecasting / pricing / fast-moving consumer goods (fmcg)"
224695242,"power plants","power plants","engineering / project engineering / commissioning"
167419612,"fixed income","fixed income","investment banking / equities / capital markets"
180937298,"public relations","public relations","event planning / public relations / event management"
303585242,"newsletters","newsletters","event planning / public relations / event management"
234298409,"engineering","engineering","engineering / project engineering / commissioning"
224695242,"supervisory skills","supervisory skills","project management / project planning / construction"
394345756,"social media marketing","social media marketing","marketing / marketing strategy / customer relationship management (crm)"
326139747,"sales","sales","sales / business development / account management"
139188649,"cards","debit cards","risk management / banking / credit"
10787733,"research","research","public speaking / research / higher education"
372311968,"enterprise javabeans (ejb)","javaserver pages (jsp)","java enterprise edition / java server pages / hibernate"
563103206,"javascript","javascript","html / javascript / mysql"
847046490,"patient safety","patient safety","clinical research / clinical trials / medicine"
180937298,"customer acquisition","customer acquisition","marketing / marketing strategy / customer relationship management (crm)"
985539436,"automobile","automobile","sales / business development / account management"
111488420,"balance sheet","cash flow forecasting","accounting / financial reporting / auditing"
599412633,"requirements analysis","requirements analysis","business analysis / integration / business process improvement"
446387582,"simulations","simulations","c++ / c / matlab"
314540127,"curriculum design","curriculum design","public speaking / research / higher education"
256939147,"powerpoint","powerpoint","microsoft office / microsoft excel / microsoft word"
178552566,"microsoft office","microsoft office","microsoft office / microsoft excel / microsoft word"
466965403,"training","training","management / leadership / training"
77028091,"testing","testing","testing / automation / electrical engineering"
825033773,"hospitality","hospitality","hospitality / food / hospitality management"
238866489,"customer service","customer service","customer service / teamwork / time management"
94743410,"event management","event management","event planning / public relations / event management"
493930255,"data center","data center","change management / information technology infrastructure library / it service management"
234298409,"concrete","concrete","project management / project planning / construction"
591617037,"sourcing","sourcing","recruiting / talent management / interviews"
692718354,"team building","team building","management / leadership / training"
19144081,"ergonomics","ergonomics","manufacturing / continuous improvement / quality assurance"
132669057,"web design","web design","html / javascript / mysql"
424256781,"internal controls","internal controls","accounting / financial reporting / auditing"
193531693,"catia","catia","autocad / solidworks / mechanical engineering"
160354764,"customer service","customer service","customer service / teamwork / time management"
16620582,"sas base","sas programming","analysis / data analysis / analytical skills"
677823177,"sas base","sas programming","analysis / data analysis / analytical skills"
623776913,"team building","team building","management / leadership / training"
198053333,"property & casualty insurance","property & casualty insurance","underwriting / general insurance / property"
203905184,"http","ipsec","network security / cisco technologies / tcp/ip"
141322003,"mongodb","mongodb","html / javascript / mysql"
632774463,"mechanical engineering","mechanical engineering","autocad / solidworks / mechanical engineering"
412870086,"microsoft office","microsoft office","microsoft office / microsoft excel / microsoft word"
674583292,"general ledger","general ledger","accounting / financial reporting / auditing"
399451909,"video conferencing","video conferencing","tourism / corporate events / client relations"
656599145,"customer service","customer service","customer service / teamwork / time management"
449799160,"recruiting","recruiting","recruiting / talent management / interviews"
554516311,"hp quality center","hp quality center","requirements gathering / jira / test automation"
112744310,"emergency nursing","critical care","clinical research / clinical trials / medicine"
141322003,"domain name system (dns)","domain name system (dns)","networking / troubleshooting / technical support"
662540169,"elementary education","elementary education","public speaking / research / higher education"
563743518,"pumps","pumps","testing / automation / electrical engineering"
428382430,"go-to-market strategy","go-to-market strategy","cloud computing / enterprise software / virtualization"
744998383,"microsoft sql server","microsoft sql server","structured query language / sap / microsoft sql server"
637781815,"six sigma","six sigma","manufacturing / continuous improvement / quality assurance"
326139747,"surgeons","surgeons","medical devices / pharmaceutical sales / cardiology"
844903144,"medical devices","medical devices","medical devices / pharmaceutical sales / cardiology"
101222275,"leadership","leadership","management / leadership / training"
304654991,"vendor management","vendor management","process improvement / program management / cross-functional team leadership"
150449216,"strategy","strategy","strategic planning / team leadership / negotiation"
649782453,"airline reservations","amadeus","tourism / corporate events / client relations"
63300386,"microsoft excel","microsoft excel","microsoft office / microsoft excel / microsoft word"
81237813,"powerpoint","powerpoint","microsoft office / microsoft excel / microsoft word"
626913385,"retail","retail","retail / merchandising / fashion"
724481867,"project management","project management","project management / project planning / construction"
301448729,"military","military","process improvement / program management / cross-functional team leadership"
558726387,"construction drawings","construction drawings","architecture / interior design / sketchup"
71284739,"strategic partnerships","strategic partnerships","strategic planning / team leadership / negotiation"
525897267,"banquets","banquets","hospitality / food / hospitality management"
499068590,"educational leadership","educational leadership","public speaking / research / higher education"
